time, ax, ay, az, gx, gy, gz, mx, my, mz
   530352259,   +0.00049,    -1.02539,    +0.01416,   -0.00295,    -0.00639,    -0.01171,  -46.89317,    -9.95801,    -7.85742
   530363161,   -0.01416,    -1.02490,    +0.03369,   -0.00188,    -0.01064,    -0.00958,  -46.89317,    -9.95801,    -7.85742
   530374084,   -0.00391,    -1.02832,    +0.01807,   -0.00082,    -0.01064,    -0.01171,  -46.89317,    -9.95801,    -7.85742
   530385037,   -0.00928,    -1.02051,    +0.01318,   -0.00401,    -0.00958,    -0.01171,  -46.89317,    -9.95801,    -7.85742
   530395938,   -0.00928,    -1.01514,    +0.01465,   -0.00401,    -0.00532,    -0.01277,  -46.89317,    -9.95801,    -7.85742
   530406908,   -0.00928,    -1.02002,    +0.01611,   -0.00188,    -0.01703,    -0.01383,  -46.89317,    -9.95801,    -7.85742
   530417859,   -0.00391,    -1.03027,    +0.00635,   -0.00082,    -0.01171,    -0.01171,  -46.89317,    -9.95801,    -7.85742
   530428759,   -0.00781,    -1.01855,    +0.01514,   -0.00401,    -0.01064,    -0.00851,  -46.89317,    -9.95801,    -7.85742
   530439733,   -0.00439,    -1.02002,    +0.00732,   -0.00614,    -0.01383,    -0.01064,  -46.89317,    -9.95801,    -7.85742
   530450633,   -0.00049,    -1.01855,    +0.02783,   -0.00401,    -0.00851,    -0.00958,  -46.89317,    -9.95801,    -7.85742
   530461595,   +0.00488,    -1.01465,    +0.01953,   -0.00295,    -0.01064,    -0.01383,  -46.89317,    -9.95801,    -7.85742
   530472532,   -0.00391,    -1.02539,    +0.01172,   -0.00401,    -0.00745,    -0.01383,  -46.89317,    -9.95801,    -7.85742
   530483458,   -0.00928,    -1.02588,    +0.00977,   +0.00131,    -0.00958,    -0.01171,  -46.89317,    -9.95801,    -7.85742
   530494494,   -0.00488,    -1.01807,    +0.02783,   -0.00082,    -0.00958,    -0.00851,  -46.89317,    -9.95801,    -7.85742
   530505408,   -0.00635,    -1.01416,    +0.01465,   -0.00295,    -0.01596,    -0.00851,  -46.89317,    -9.95801,    -7.85742
   530516403,   -0.00879,    -1.02100,    +0.01514,   -0.00508,    -0.00851,    -0.01171,  -46.89317,    -9.95801,    -7.85742
   530527418,   +0.00098,    -1.02246,    +0.02490,   -0.00401,    -0.01171,    -0.01277,  -46.89317,    -9.95801,    -7.85742
   530538322,   +0.00293,    -1.02930,    +0.01758,   -0.00295,    -0.01171,    -0.00958,  -46.89317,    -9.95801,    -7.85742
   530549233,   -0.01318,    -1.02832,    +0.02148,   -0.00188,    -0.01171,    -0.01064,  -46.89317,    -9.95801,    -7.85742
   530560187,   -0.00732,    -1.01709,    +0.00586,   +0.00024,    -0.00851,    -0.01383,  -46.89317,    -9.95801,    -7.85742
   530571089,   -0.00635,    -1.02490,    +0.02246,   -0.00827,    -0.00745,    -0.00958,  -47.07422,   -10.13906,    -8.73047
   530582077,   -0.00391,    -1.02539,    +0.02979,   -0.00827,    -0.00532,    -0.01383,  -47.07422,   -10.13906,    -8.73047
   530593041,   -0.00439,    -1.02051,    +0.01611,   -0.00188,    -0.01171,    -0.01809,  -47.07422,   -10.13906,    -8.73047
   530603964,   -0.00098,    -1.02588,    +0.00830,   -0.00401,    -0.01490,    -0.01171,  -47.07422,   -10.13906,    -8.73047
   530614935,   -0.00342,    -1.02051,    +0.01416,   -0.00295,    -0.00639,    -0.00958,  -47.07422,   -10.13906,    -8.73047
   530625840,   +0.00342,    -1.02344,    +0.01758,   -0.00401,    -0.00958,    -0.00958,  -47.07422,   -10.13906,    -8.73047
   530636760,   -0.00830,    -1.02637,    +0.00977,   +0.00024,    -0.00745,    -0.01064,  -47.07422,   -10.13906,    -8.73047
   530647664,   +0.00244,    -1.02686,    +0.02197,   -0.00295,    -0.00851,    -0.01490,  -47.07422,   -10.13906,    -8.73047
   530658592,   -0.00684,    -1.02881,    +0.00098,   -0.00082,    -0.00851,    -0.00851,  -47.07422,   -10.13906,    -8.73047
   530669550,   -0.00293,    -1.01514,    +0.02344,   -0.00508,    -0.00851,    -0.01171,  -47.07422,   -10.13906,    -8.73047
   530680451,   +0.00049,    -1.01465,    +0.01855,   +0.00131,    -0.01064,    -0.01064,  -47.07422,   -10.13906,    -8.73047
   530691361,   -0.00098,    -1.02344,    +0.02148,   -0.00401,    -0.00532,    -0.01490,  -47.07422,   -10.13906,    -8.73047
   530702316,   -0.00098,    -1.01855,    +0.01123,   -0.00188,    -0.01277,    -0.01277,  -47.07422,   -10.13906,    -8.73047
   530713221,   +0.00098,    -1.02393,    +0.01367,   +0.00024,    -0.00958,    -0.01064,  -47.07422,   -10.13906,    -8.73047
   530724199,   -0.00195,    -1.02539,    +0.01416,   +0.00131,    -0.01171,    -0.01064,  -47.07422,   -10.13906,    -8.73047
   530735189,   -0.00244,    -1.01904,    +0.01953,   +0.00131,    -0.00958,    -0.01383,  -47.07422,   -10.13906,    -8.73047
   530746112,   -0.00977,    -1.02051,    +0.02197,   -0.00401,    -0.01064,    -0.01171,  -47.07422,   -10.13906,    -8.73047
   530757102,   +0.00049,    -1.02734,    +0.00830,   -0.00188,    -0.00958,    -0.01171,  -47.07422,   -10.13906,    -8.73047
   530768063,   -0.00195,    -1.01953,    +0.00879,   -0.00082,    -0.01064,    -0.00958,  -47.07422,   -10.13906,    -8.73047
   530778977,   -0.00684,    -1.02344,    +0.00098,   -0.00827,    -0.01277,    -0.01277,  -47.07422,   -10.13906,    -8.73047
   530789925,   -0.00684,    -1.02539,    +0.01074,   -0.00614,    -0.01064,    -0.01064,  -47.07422,   -10.13906,    -8.73047
   530800848,   -0.00293,    -1.02637,    +0.02246,   -0.00827,    -0.00958,    -0.01171,  -47.07422,   -10.13906,    -8.73047
   530811752,   -0.00879,    -1.02588,    +0.00879,   -0.00401,    -0.00745,    -0.01064,  -47.07422,   -10.13906,    -8.73047
   530822706,   -0.00977,    -1.02441,    +0.02686,   -0.00721,    -0.00745,    -0.01064,  -46.89317,    -9.23379,    -9.25430
   530833610,   -0.00098,    -1.02734,    +0.03271,   -0.00188,    -0.01383,    -0.01171,  -46.89317,    -9.23379,    -9.25430
   530844629,   -0.00684,    -1.02539,    +0.01953,   -0.00721,    -0.01171,    -0.01383,  -46.89317,    -9.23379,    -9.25430
   530855549,   -0.00293,    -1.01709,    +0.00439,   +0.00024,    -0.01383,    -0.01171,  -46.89317,    -9.23379,    -9.25430
   530866576,   +0.00049,    -1.01953,    +0.01562,   -0.00188,    -0.00851,    -0.01277,  -46.89317,    -9.23379,    -9.25430
   530877509,   -0.00488,    -1.02734,    +0.01367,   +0.00237,    -0.00639,    -0.00745,  -46.89317,    -9.23379,    -9.25430
   530888412,   -0.01025,    -1.02246,    +0.02148,   -0.00508,    -0.01064,    -0.01064,  -46.89317,    -9.23379,    -9.25430
   530899379,   -0.00684,    -1.01953,    +0.01416,   +0.00024,    -0.01277,    -0.00639,  -46.89317,    -9.23379,    -9.25430
   530910331,   -0.00684,    -1.02295,    +0.00977,   -0.00614,    -0.01064,    -0.00851,  -46.89317,    -9.23379,    -9.25430
   530921249,   -0.00391,    -1.01904,    +0.01660,   -0.00401,    -0.00958,    -0.00745,  -46.89317,    -9.23379,    -9.25430
   530932232,   -0.00635,    -1.01904,    +0.02539,   -0.00827,    -0.01383,    -0.01383,  -46.89317,    -9.23379,    -9.25430
   530943150,   -0.00781,    -1.01807,    +0.02344,   -0.00508,    -0.01171,    -0.00851,  -46.89317,    -9.23379,    -9.25430
   530954076,   -0.00049,    -1.02295,    +0.01172,   -0.00508,    -0.01171,    -0.01277,  -46.89317,    -9.23379,    -9.25430
   530965014,   -0.00342,    -1.02148,    +0.01221,   -0.00827,    -0.00958,    -0.01490,  -46.89317,    -9.23379,    -9.25430
   530975917,   -0.00732,    -1.01270,    +0.00732,   -0.00933,    -0.01171,    -0.00958,  -46.89317,    -9.23379,    -9.25430
   530986889,   +0.00098,    -1.02295,    +0.00342,   -0.00188,    -0.01064,    -0.01171,  -46.89317,    -9.23379,    -9.25430
   530997841,   -0.00635,    -1.02393,    +0.00586,   -0.00827,    -0.00851,    -0.01277,  -46.89317,    -9.23379,    -9.25430
   531008743,   -0.01074,    -1.02002,    +0.01025,   -0.00508,    -0.01383,    -0.00745,  -46.89317,    -9.23379,    -9.25430
   531019717,   -0.00830,    -1.01904,    +0.00635,   -0.00295,    -0.00639,    -0.01064,  -46.89317,    -9.23379,    -9.25430
   531030690,   +0.00098,    -1.02295,    +0.01514,   -0.00082,    -0.01064,    -0.01064,  -46.89317,    -9.23379,    -9.25430
   531041609,   -0.00586,    -1.02246,    +0.02734,   -0.00082,    -0.00639,    -0.01809,  -46.89317,    -9.23379,    -9.25430
   531052539,   -0.00781,    -1.00928,    +0.01660,   -0.00614,    -0.01383,    -0.01064,  -46.89317,    -9.23379,    -9.25430
   531063468,   -0.00635,    -1.02051,    +0.01123,   -0.00508,    -0.00639,    -0.00745,  -46.89317,    -9.23379,    -9.25430
   531074480,   -0.00000,    -1.01807,    +0.02295,   -0.00508,    -0.00639,    -0.01171,  -46.89317,    -9.23379,    -9.25430
   531085380,   +0.00342,    -1.02979,    +0.02100,   -0.00188,    -0.01596,    -0.01171,  -46.89317,    -9.23379,    -9.25430
   531096299,   -0.00488,    -1.01367,    +0.01758,   -0.00295,    -0.01064,    -0.00745,  -46.89317,    -9.23379,    -9.25430
   531107265,   -0.00977,    -1.02051,    +0.01855,   -0.00721,    -0.00958,    -0.01383,  -46.89317,    -9.23379,    -9.25430
   531118184,   -0.00977,    -1.01904,    +0.01318,   -0.00188,    -0.00958,    -0.01277,  -46.89317,    -9.23379,    -9.25430
   531129087,   -0.00146,    -1.01807,    +0.00488,   +0.00237,    -0.01277,    -0.00851,  -46.89317,    -9.23379,    -9.25430
   531140041,   -0.01123,    -1.01904,    +0.01758,   -0.00614,    -0.00851,    -0.01171,  -46.89317,    -9.23379,    -9.25430
   531150946,   -0.00439,    -1.01025,    +0.01514,   +0.00024,    -0.00851,    -0.00958,  -46.89317,    -9.23379,    -9.25430
   531161908,   -0.00488,    -1.02881,    +0.01904,   -0.00827,    -0.01277,    -0.00958,  -46.89317,    -9.23379,    -9.25430
   531172863,   -0.00928,    -1.02295,    +0.01270,   -0.00188,    -0.00851,    -0.01277,  -46.89317,    -9.23379,    -9.25430
   531183765,   -0.01025,    -1.01514,    +0.01172,   -0.00508,    -0.00851,    -0.01383,  -46.89317,    -9.23379,    -9.25430
   531194753,   -0.01025,    -1.01758,    +0.00879,   -0.00721,    -0.01277,    -0.00745,  -46.89317,    -9.23379,    -9.25430
   531205669,   -0.00488,    -1.02344,    +0.00830,   -0.00295,    -0.00851,    -0.00532,  -46.89317,    -9.23379,    -9.25430
   531216570,   -0.00928,    -1.02393,    +0.02539,   -0.00188,    -0.01064,    -0.01490,  -46.89317,    -9.23379,    -9.25430
   531227638,   -0.00781,    -1.02588,    +0.00635,   -0.00614,    -0.00958,    -0.01383,  -46.89317,    -9.23379,    -9.25430
   531238563,   -0.00098,    -1.02393,    +0.01562,   -0.00295,    -0.01064,    -0.01383,  -46.89317,    -9.23379,    -9.25430
   531249550,   -0.01025,    -1.02393,    +0.01562,   -0.00295,    -0.01277,    -0.01490,  -46.89317,    -9.23379,    -9.25430
   531260453,   -0.00635,    -1.02490,    +0.02197,   -0.00827,    -0.00639,    -0.00639,  -46.89317,    -9.23379,    -9.25430
   531271386,   -0.01221,    -1.02246,    +0.01904,   -0.00721,    -0.00958,    -0.01064,  -46.89317,    -9.23379,    -9.25430
   531282319,   -0.01172,    -1.02539,    +0.01953,   -0.00188,    -0.01490,    -0.01383,  -46.89317,    -9.23379,    -9.25430
   531293220,   -0.00439,    -1.01709,    +0.01025,   -0.00508,    -0.01383,    -0.01277,  -46.89317,    -9.23379,    -9.25430
   531304185,   -0.00146,    -1.01270,    +0.01660,   -0.00401,    -0.01171,    -0.01064,  -46.89317,    -9.23379,    -9.25430
   531315137,   -0.00586,    -1.02344,    +0.01367,   -0.00188,    -0.00958,    -0.01171,  -46.89317,    -9.23379,    -9.25430
   531326051,   -0.00244,    -1.01807,    +0.01025,   -0.00082,    -0.01277,    -0.01277,  -46.89317,    -9.23379,    -9.25430
   531337039,   -0.00879,    -1.03027,    +0.01904,   -0.00082,    -0.00851,    -0.01171,  -46.89317,    -9.23379,    -9.25430
   531347995,   -0.00195,    -1.01904,    +0.01416,   -0.00401,    -0.01277,    -0.01171,  -46.89317,    -9.23379,    -9.25430
   531358904,   -0.00928,    -1.02734,    +0.01465,   +0.00131,    -0.01277,    -0.01171,  -46.89317,    -9.23379,    -9.25430
   531369825,   -0.00586,    -1.02295,    +0.00879,   -0.00188,    -0.01277,    -0.01383,  -46.89317,    -9.23379,    -9.25430
   531380736,   -0.01221,    -1.02539,    +0.01318,   -0.00295,    -0.00958,    -0.01383,  -46.89317,    -9.23379,    -9.25430
   531391638,   -0.00244,    -1.02344,    +0.01807,   -0.00401,    -0.01171,    -0.01596,  -46.89317,    -9.23379,    -9.25430
   531402597,   -0.00488,    -1.02588,    +0.03174,   -0.00401,    -0.01171,    -0.00851,  -46.89317,    -9.23379,    -9.25430
   531413500,   -0.01172,    -1.02344,    +0.02051,   -0.00188,    -0.01596,    -0.00958,  -46.89317,    -9.23379,    -9.25430
   531424491,   -0.01855,    -1.01611,    +0.00830,   +0.00024,    -0.00745,    -0.00958,  -46.89317,    -9.23379,    -9.25430
   531435447,   -0.00244,    -1.02588,    +0.01172,   -0.00295,    -0.00958,    -0.01277,  -46.89317,    -9.23379,    -9.25430
   531446386,   -0.00732,    -1.02100,    +0.01367,   -0.00082,    -0.00639,    -0.01171,  -46.89317,    -9.23379,    -9.25430
   531457327,   -0.00488,    -1.02051,    +0.00684,   -0.00721,    -0.01064,    -0.01064,  -46.89317,    -9.23379,    -9.25430
   531468230,   -0.00928,    -1.02588,    +0.02344,   -0.00401,    -0.01277,    -0.00958,  -46.89317,    -9.23379,    -9.25430
   531479225,   -0.00342,    -1.02246,    +0.00879,   -0.00614,    -0.00958,    -0.01171,  -46.89317,    -9.23379,    -9.25430
   531490183,   -0.01172,    -1.02002,    +0.01025,   -0.00295,    -0.01064,    -0.01171,  -46.89317,    -9.23379,    -9.25430
   531501100,   +0.00195,    -1.01953,    -0.00342,   +0.00024,    -0.00745,    -0.01277,  -46.89317,    -9.23379,    -9.25430
   531512074,   -0.01172,    -1.01465,    +0.01465,   -0.00721,    -0.00745,    -0.01064,  -46.89317,    -9.23379,    -9.25430
   531522990,   -0.01221,    -1.02686,    +0.02490,   -0.00082,    -0.01064,    -0.01064,  -46.89317,    -9.23379,    -9.25430
   531533918,   -0.01172,    -1.03516,    +0.02490,   -0.00721,    -0.01171,    -0.01277,  -46.89317,    -9.23379,    -9.25430
   531544879,   -0.01465,    -1.01758,    +0.02051,   -0.00295,    -0.00958,    -0.00958,  -46.89317,    -9.23379,    -9.25430
   531555781,   -0.00928,    -1.02637,    +0.02197,   -0.00614,    -0.01064,    -0.01171,  -46.89317,    -9.23379,    -9.25430
   531566758,   -0.00244,    -1.02539,    +0.01562,   -0.00401,    -0.01064,    -0.00958,  -46.89317,    -9.23379,    -9.25430
   536645224,   +0.95947,    -0.01270,    +0.02344,   -0.00933,    -0.01171,    -0.00958,  -32.95195,   -19.91602,   -15.71484
   536656086,   +0.98633,    -0.00977,    +0.00488,   +0.00131,    -0.01596,    -0.01171,  -32.95195,   -19.91602,   -15.71484
   536666947,   +1.00244,    -0.02979,    +0.01318,   -0.00188,    -0.01277,    -0.01277,  -32.95195,   -19.91602,   -15.71484
   536677822,   +0.97998,    -0.01709,    +0.03125,   -0.00508,    -0.00532,    -0.00851,  -32.95195,   -19.91602,   -15.71484
   536688658,   +0.98633,    -0.01904,    +0.02734,   -0.00401,    -0.01064,    -0.01064,  -33.67617,   -21.36445,   -16.41328
   536699461,   +1.00830,    -0.01416,    +0.02539,   +0.00131,    -0.01064,    -0.01277,  -33.67617,   -21.36445,   -16.41328
   536710297,   +0.98584,    -0.01660,    +0.03809,   -0.00295,    -0.00426,    -0.00639,  -33.67617,   -21.36445,   -16.41328
   536721131,   +0.98877,    -0.01611,    +0.02393,   -0.00401,    -0.00851,    -0.00745,  -33.67617,   -21.36445,   -16.41328
   536731970,   +0.99219,    -0.02100,    +0.02441,   -0.00827,    -0.01064,    -0.00958,  -33.67617,   -21.36445,   -16.41328
   536742825,   +0.98096,    -0.01758,    +0.02295,   -0.00401,    -0.01596,    -0.01171,  -33.67617,   -21.36445,   -16.41328
   536753678,   +0.99512,    -0.01904,    +0.02148,   -0.00082,    -0.01171,    -0.01703,  -33.67617,   -21.36445,   -16.41328
   536764567,   +0.99023,    -0.00879,    +0.02393,   -0.00188,    -0.00639,    -0.01809,  -33.67617,   -21.36445,   -16.41328
   536775424,   +1.00439,    -0.00391,    +0.01904,   -0.00188,    -0.01490,    -0.01171,  -33.67617,   -21.36445,   -16.41328
   536786258,   +0.99170,    -0.01074,    +0.02246,   -0.00188,    -0.01596,    -0.01064,  -33.67617,   -21.36445,   -16.41328
   536797093,   +0.98633,    -0.02148,    +0.01123,   -0.00295,    -0.01490,    -0.00851,  -33.67617,   -21.36445,   -16.41328
   536807933,   +1.00586,    -0.01904,    +0.03271,   -0.00082,    -0.00851,    -0.00958,  -33.67617,   -21.36445,   -16.41328
   536818784,   +0.99658,    -0.02637,    +0.01709,   -0.00188,    -0.01064,    -0.00958,  -33.67617,   -21.36445,   -16.41328
   536829623,   +0.98730,    -0.01465,    +0.01562,   -0.00295,    -0.00745,    -0.00851,  -33.67617,   -21.36445,   -16.41328
   536840466,   +1.00098,    -0.01270,    +0.02637,   -0.00401,    -0.00851,    -0.00319,  -33.67617,   -21.36445,   -16.41328
   536851272,   +0.98291,    -0.01562,    +0.01953,   -0.00614,    -0.00745,    -0.00958,  -33.67617,   -21.36445,   -16.41328
   536862105,   +0.98633,    -0.01709,    +0.02344,   -0.00082,    -0.00851,    -0.00958,  -33.67617,   -21.36445,   -16.41328
   536872946,   +1.00049,    -0.01318,    +0.01709,   -0.00721,    -0.01383,    -0.00851,  -33.67617,   -21.36445,   -16.41328
   536883822,   +0.98438,    -0.02246,    +0.03467,   -0.00401,    -0.01171,    -0.01490,  -33.67617,   -21.36445,   -16.41328
   536894706,   +0.99268,    -0.01562,    +0.02197,   -0.00188,    -0.01490,    -0.01277,  -33.67617,   -21.36445,   -16.41328
   536905546,   +1.00000,    -0.01221,    +0.01611,   -0.00082,    -0.01171,    -0.00851,  -33.67617,   -21.36445,   -16.41328
   536916399,   +0.99170,    -0.01709,    +0.02295,   -0.00295,    -0.01064,    -0.01064,  -33.67617,   -21.36445,   -16.41328
   536927259,   +0.98926,    -0.01611,    +0.02295,   -0.00508,    -0.01171,    -0.01064,  -33.67617,   -21.36445,   -16.41328
   536938093,   +0.99658,    -0.01514,    +0.01611,   +0.00131,    -0.00532,    -0.01064,  -33.85723,   -20.45918,   -16.93711
   536948933,   +0.99072,    -0.02246,    +0.02100,   -0.00401,    -0.00639,    -0.00851,  -33.85723,   -20.45918,   -16.93711
   536959783,   +0.99902,    -0.02051,    +0.01758,   -0.00614,    -0.00851,    -0.00958,  -33.85723,   -20.45918,   -16.93711
   536970625,   +1.00684,    -0.02295,    +0.01465,   -0.00295,    -0.00319,    -0.01277,  -33.85723,   -20.45918,   -16.93711
   536981477,   +0.98340,    -0.01465,    +0.02441,   -0.00401,    -0.01277,    -0.01064,  -33.85723,   -20.45918,   -16.93711
   536992456,   +0.99316,    -0.01172,    +0.02588,   -0.00614,    -0.01171,    -0.01490,  -33.85723,   -20.45918,   -16.93711
   537003296,   +0.99414,    -0.01855,    +0.02051,   -0.00401,    -0.01171,    -0.01383,  -33.85723,   -20.45918,   -16.93711
   537014149,   +0.98877,    -0.01270,    +0.02393,   -0.00508,    -0.01490,    -0.01383,  -33.85723,   -20.45918,   -16.93711
   537024983,   +1.00195,    -0.01514,    +0.03906,   -0.00082,    -0.00958,    -0.01171,  -33.85723,   -20.45918,   -16.93711
   537035822,   +0.98682,    -0.01660,    +0.00391,   -0.00508,    -0.00319,    -0.01916,  -33.85723,   -20.45918,   -16.93711
   537046666,   +0.99463,    -0.01270,    +0.01709,   +0.00024,    -0.01171,    -0.01064,  -33.85723,   -20.45918,   -16.93711
   537057506,   +0.99658,    -0.01123,    +0.03223,   -0.00295,    -0.01064,    -0.01171,  -33.85723,   -20.45918,   -16.93711
   537068363,   +0.99023,    -0.02441,    +0.02197,   -0.00401,    -0.00851,    -0.00958,  -33.85723,   -20.45918,   -16.93711
   537079229,   +1.00586,    -0.02051,    +0.02197,   -0.00508,    -0.01383,    -0.01171,  -33.85723,   -20.45918,   -16.93711
   537090070,   +0.99658,    -0.01221,    +0.02344,   -0.00295,    -0.01277,    -0.01171,  -33.85723,   -20.45918,   -16.93711
   537100919,   +0.99268,    -0.01709,    +0.03223,   +0.00024,    -0.01383,    -0.00958,  -33.85723,   -20.45918,   -16.93711
   537111761,   +0.99170,    -0.01074,    +0.01953,   -0.00508,    -0.01277,    -0.01490,  -33.85723,   -20.45918,   -16.93711
   537122602,   +0.98877,    -0.01709,    +0.03662,   -0.00082,    -0.01490,    -0.00851,  -33.85723,   -20.45918,   -16.93711
   537133453,   +0.98682,    -0.01855,    +0.01416,   -0.00188,    -0.01916,    -0.00958,  -33.85723,   -20.45918,   -16.93711
   537144290,   +0.98877,    -0.01904,    +0.03125,   +0.00131,    -0.01596,    -0.01383,  -33.85723,   -20.45918,   -16.93711
   537155130,   +0.99219,    -0.01221,    +0.02051,   -0.00401,    -0.01383,    -0.01064,  -33.85723,   -20.45918,   -16.93711
   537165977,   +0.98682,    -0.01611,    +0.02393,   -0.00614,    -0.01171,    -0.01064,  -33.85723,   -20.45918,   -16.93711
   537176817,   +0.99609,    -0.02197,    +0.01562,   +0.00024,    -0.01277,    -0.01171,  -33.85723,   -20.45918,   -16.93711
   537187702,   +0.99658,    -0.01270,    +0.02930,   -0.00508,    -0.00851,    -0.01064,  -33.85723,   -21.18340,   -16.23867
   537198540,   +0.99072,    -0.01660,    +0.03027,   -0.00401,    -0.00958,    -0.01383,  -33.85723,   -21.18340,   -16.23867
   537209402,   +0.99463,    -0.01416,    +0.01758,   -0.00188,    -0.01171,    -0.01277,  -33.85723,   -21.18340,   -16.23867
   537220236,   +0.99707,    -0.01465,    +0.03174,   +0.00131,    -0.01171,    -0.01383,  -33.85723,   -21.18340,   -16.23867
   537231091,   +0.99170,    -0.01758,    +0.01416,   -0.00614,    -0.01596,    -0.00958,  -33.85723,   -21.18340,   -16.23867
   537241940,   +0.99902,    -0.01660,    +0.02148,   -0.00188,    -0.01064,    -0.01171,  -33.85723,   -21.18340,   -16.23867
   537252775,   +0.99463,    -0.01904,    +0.02930,   -0.00295,    -0.01171,    -0.00851,  -33.85723,   -21.18340,   -16.23867
   537263627,   +0.99902,    -0.01611,    +0.02100,   -0.00508,    -0.00958,    -0.01171,  -33.85723,   -21.18340,   -16.23867
   537274487,   +0.99072,    -0.01855,    +0.03662,   -0.00401,    -0.01277,    -0.01171,  -33.85723,   -21.18340,   -16.23867
   537285321,   +0.98486,    -0.01904,    +0.02686,   -0.00508,    -0.01171,    -0.00851,  -33.85723,   -21.18340,   -16.23867
   537296160,   +0.98877,    -0.01172,    +0.03174,   -0.00614,    -0.00958,    -0.01171,  -33.85723,   -21.18340,   -16.23867
   537307032,   +0.99463,    -0.02246,    +0.02344,   -0.00188,    -0.01064,    -0.01171,  -33.85723,   -21.18340,   -16.23867
   537317888,   +0.99463,    -0.02148,    +0.01465,   -0.00508,    -0.01277,    -0.01171,  -33.85723,   -21.18340,   -16.23867
   537328721,   +0.99268,    -0.02197,    +0.03760,   -0.00295,    -0.00958,    -0.01171,  -33.85723,   -21.18340,   -16.23867
   537339602,   +1.00098,    -0.01709,    +0.01807,   -0.00188,    -0.00958,    -0.01277,  -33.85723,   -21.18340,   -16.23867
   537350426,   +0.98975,    -0.01660,    +0.02051,   -0.00508,    -0.01383,    -0.01171,  -33.85723,   -21.18340,   -16.23867
   537361259,   +0.98584,    -0.01758,    +0.02246,   -0.00508,    -0.01171,    -0.01277,  -33.85723,   -21.18340,   -16.23867
   537372096,   +1.00146,    -0.01416,    +0.02051,   -0.00721,    -0.00851,    -0.01383,  -33.85723,   -21.18340,   -16.23867
   537382934,   +0.99268,    -0.01123,    +0.03613,   -0.00082,    -0.01596,    -0.01277,  -33.85723,   -21.18340,   -16.23867
   537393769,   +0.99854,    -0.01709,    +0.02051,   -0.00295,    -0.01383,    -0.00851,  -33.85723,   -21.18340,   -16.23867
   537404638,   +0.99463,    -0.01758,    +0.02979,   -0.00188,    -0.00958,    -0.01277,  -33.85723,   -21.18340,   -16.23867
   537415534,   +0.99219,    -0.01514,    +0.03320,   -0.00508,    -0.00958,    -0.00958,  -33.85723,   -21.18340,   -16.23867
   537426382,   +0.99658,    -0.01074,    +0.02734,   -0.00508,    -0.01064,    -0.01171,  -33.85723,   -21.18340,   -16.23867
   537437237,   +0.99023,    -0.01416,    +0.03760,   -0.00721,    -0.01064,    -0.01277,  -33.85723,   -21.18340,   -16.23867
   537448091,   +0.99512,    -0.02588,    +0.01953,   -0.00933,    -0.00958,    -0.00745,  -33.85723,   -21.18340,   -16.23867
   537458953,   +0.99512,    -0.01416,    +0.02051,   -0.00401,    -0.00532,    -0.01171,  -33.85723,   -21.18340,   -16.23867
   537469844,   +0.99414,    -0.02197,    +0.02100,   -0.00295,    -0.01064,    -0.01064,  -33.85723,   -21.18340,   -16.23867
   537480703,   +1.00195,    -0.00732,    +0.02539,   -0.00188,    -0.01064,    -0.01383,  -33.85723,   -21.18340,   -16.23867
   537491542,   +0.99707,    -0.01709,    +0.03516,   -0.00401,    -0.00745,    -0.01596,  -33.85723,   -21.18340,   -16.23867
   537502417,   +0.99756,    -0.01562,    +0.02051,   -0.00082,    -0.01171,    -0.01064,  -33.85723,   -21.18340,   -16.23867
   537513253,   +0.99951,    -0.01221,    +0.03564,   -0.00508,    -0.01490,    -0.01064,  -33.85723,   -21.18340,   -16.23867
   537524103,   +0.99561,    -0.02100,    +0.02197,   +0.00024,    -0.01171,    -0.01383,  -33.85723,   -21.18340,   -16.23867
   537535066,   +0.99463,    -0.01904,    +0.02148,   -0.00295,    -0.00958,    -0.01064,  -33.85723,   -21.18340,   -16.23867
   537545973,   +0.99561,    -0.01904,    +0.02734,   -0.00401,    -0.00745,    -0.01064,  -33.85723,   -21.18340,   -16.23867
   537556900,   +0.99756,    -0.01172,    +0.03467,   +0.00344,    -0.01064,    -0.01277,  -32.40879,   -20.45918,   -15.88945
   537567862,   +0.99170,    -0.02588,    +0.02393,   -0.00082,    -0.00532,    -0.01171,  -32.40879,   -20.45918,   -15.88945
   537578770,   +0.98535,    -0.01270,    +0.02637,   -0.00295,    -0.01277,    -0.00745,  -32.40879,   -20.45918,   -15.88945
   537589695,   +0.99170,    -0.01221,    +0.02197,   -0.00401,    -0.00958,    -0.01383,  -32.40879,   -20.45918,   -15.88945
   537600603,   +0.99463,    -0.00635,    +0.02734,   -0.00188,    -0.01277,    -0.01277,  -32.40879,   -20.45918,   -15.88945
   537611510,   +1.00488,    -0.02686,    +0.02197,   -0.00188,    -0.01383,    -0.01703,  -32.40879,   -20.45918,   -15.88945
   537622479,   +0.99316,    -0.02295,    +0.01758,   -0.00188,    -0.01171,    -0.01596,  -32.40879,   -20.45918,   -15.88945
   537633401,   +0.99414,    -0.02197,    +0.02881,   +0.00024,    -0.01171,    -0.01490,  -32.40879,   -20.45918,   -15.88945
   537644599,   +0.98975,    -0.01709,    +0.01904,   -0.00508,    -0.00745,    -0.01171,  -32.40879,   -20.45918,   -15.88945
